ID,Poem Content,Label
314,始得西山宴游记自余为僇人，居是州。恒惴慄。时隙也，则施施而行，漫漫而游。日与其徒上高山，入深林，穷回溪，幽泉怪石，无远不到。到则披草而坐，倾壶而醉。醉则更相枕以卧，卧而梦。意有所极，梦亦同趣。觉而起，起而归。以为凡是州之山水有异态者，皆我有也，而未始知西山之怪特。今年九月二十八日，因坐法华西亭，望西山，始指异之。遂命仆人过湘江，缘染溪，斫榛莽，焚茅茷，穷山之高而上。攀援而登，箕踞而遨，则凡数州之土壤，皆在衽席之下。其高下之势，岈然洼然，若垤若穴，尺寸千里，攒蹙累积，莫得遁隐。萦青缭白，外与天际，四望如一。然后知是山之特立，不与培塿为类，悠悠乎与颢气俱，而莫得其涯；洋洋乎与造物者游，而不知其所穷。引觞满酌，颓然就醉，不知日之入。苍然暮色，自远而至，至无所见，而犹不欲归。心凝形释，与万化冥合。然后知吾向之未始游，游于是乎始，故为之文以志。是岁，元和四年也。钻鉧潭记钻鉧潭，在西山西。其始盖冉水自南奔注，抵山石，屈折东流；其颠委势峻，荡击益暴，啮其涯，故旁广而中深，毕至石乃止；流沫成轮，然后徐行。其清而平者，且十亩。有树环焉，有泉悬焉。其上有居者，以予之亟游也，一旦款门来告曰：“不胜官租、私券之委积，既芟山而更居，愿以潭上田贸财以缓祸。”予乐而如其言。则崇其台，延其槛，行其泉于高者而坠之潭，有声潀然。尤与中秋观月为宜，于以见天之高，气之迥。孰使予乐居夷而忘故土者，非兹潭也欤？钻鉧潭西小丘记得西山后八日，寻山口西北道二百步，有得钻鉧潭。潭西二十五步，当湍而浚者为鱼梁。梁之上有丘焉，生竹树。其石之突怒偃蹇，负土而出，争为奇状者，殆不可数。其嵚然相累而下者，若牛马之饮于溪；其冲然角列而上者，若熊罴之登于山。丘之小不能一亩，可以笼而有之。问其主，曰：“唐氏之弃地，货而不售。”问其价，曰：“止四百。”余怜而售之。李深源、元克已时同游，皆大喜，出自意外。即更取器用，铲刈秽草，伐去恶木，烈火而焚之。嘉木立，美竹露。奇石显。由其中以望，则山之高，云之浮，溪之流，鸟兽之遨游，举熙熙然回巧献技，以效兹丘之下。枕席而卧，则清冷冷状与目谋，瀯瀯之声与耳谋，悠然而虚者与神谋，渊然而静者与心谋。不匝旬而得异地者二，虽古好古之士，或未能至焉。噫！以兹丘之胜，致之沣、镐、、杜，则贵游之士争买者，日增千金而愈不可得。今弃是州也，农夫渔父过而陋之，贾四百，连岁不能售。而我与深源、克已独喜得之，是其果有遭乎！书于石，所以贺兹丘之遭也。至小丘西小石潭记从小丘西行百二十步，隔篁竹，闻水声，如鸣佩环，心乐之。伐竹取道，下见小潭，水尤清冽。全石以为底，近岸，卷石底以出，为坻，为屿，为嵁，为岩。青树翠蔓，蒙络摇缀，参差披拂。潭中鱼可百许头，皆若空游无所依。日光下澈，影布石上，佁然不动;俶尔远逝，往来翕忽，似与游者相乐。潭西南而望，斗折蛇行，明灭可见。其岸势犬牙差互，不可知其源。坐潭上，四面竹树环合，寂寥无人，凄神寒骨，悄怆幽邃。以其境过清，不可久居，乃记之而去。同游者：吴武陵，龚古，余弟宗玄。隶而从者，崔氏二小生：曰恕己，曰奉壹。袁家渴记由冉溪西南水行十里，山水之可取者五，莫若钻鉧潭。由溪口而西，陆行，可取者八九，莫若西山。由朝阳岩东南水行，至芜江，可取者三，莫若袁家渴。皆永中幽丽奇处也。楚越之间方言，谓水之反流为“渴”。渴上与南馆高嶂合，下与百家濑合。其中重洲小溪，澄潭浅渚，间厕曲折，平者深墨，峻者沸白。舟行若穷，忽而无际。有小山出水中，皆美石，上生青丛，冬夏常蔚然。其旁多岩词，其下多白砾，其树多枫柟石楠，樟柚，草则兰芷。又有奇卉，类合欢而蔓生，轇轕水石。每风自四山而下，振动大木，掩苒众草，纷红骇绿，蓊葧香气，冲涛旋濑，退贮溪谷，摇飃葳蕤，与时推移。其大都如此，余无以穷其状。永之人未尝游焉，余得之不敢专焉，出而传于世。其地主袁氏。故以名焉。石渠记自渴西南行不能百步，得石渠，民桥其上。有泉幽幽然，其鸣乍大乍细。渠之广或咫尺，或倍尺，其长可十许步。其流抵大石，伏出其下。踰石而往，有石泓，昌蒲被之，青鲜环周。又折西行，旁陷岩石下，北堕小潭。潭幅员减百尺，清深多倏鱼。又北曲行纡余，睨若无穷，然卒入于渴。其侧皆诡石、怪木、奇卉、美箭，可列坐而庥焉。风摇其巅，韵动崖谷。视之既静，其听始远。予从州牧得之。揽去翳朽，决疏土石，既崇而焚，既釃釃而盈。惜其未始有传焉者，故累记其所属，遗之其人，书之其阳，俾后好事者求之得以易。元和七年正月八日，鷁渠至大石。十月十九日，踰石得石泓小潭，渠之美于是始穷也。石涧记石渠之事既穷，上由桥西北下土山之阴，民又桥焉。其水之大，倍石渠三之一，亘石为底，达于两涯。若床若堂，若陈筳席，若限阃奥。水平布其上，流若织文，响若操琴。揭跣而往，折竹扫陈叶，排腐木，可罗胡床十八九居之。交络之流，触激之音，皆在床下；翠羽之水，龙鳞之石，均荫其上。古之人其有乐乎此耶？后之来者有能追予之践履耶？得之日，与石渠同。由渴而来者，先石渠，后石涧；由百家濑上而来者，先石涧，后石渠。涧之可穷者，皆出石城村东南，其间可乐者数焉。其上深山幽林逾峭险，道狭不可穷也。小石城山记自西山道口径北踰黄茅岭而下，有二道：其一西出，寻之无所得；其一少北而东，不过四十丈，土断二川分，有积石横当其垠。其上为睥睨梁欐之形；其旁出堡坞，有若门焉，窥之正黑，投以小石，洞然有水声，其响之激越，良久乃已。环之可上，望甚远。无土壤而生嘉树美箭，益奇而坚，奇疏数偃仰，类智者所施也。噫！吾疑造物者之有无久矣，及是，愈以为诚有。又怪其不为之中州而列是夷狄，更千百年不得一售其伎，是固劳而无用，神者倘不宜如是，则其果无乎？或曰：以慰夫贤而辱于此者。或曰：其气之灵，不为伟人而独为是物，故楚之南少人而多石。是二者余未信之。,4
315,骊山横岫，渭河环秀，山河百二还如旧。狐兔悲，草木秋；秦宫隋苑徒遗臭，唐阙汉陵何处有？山，空自愁；河，空自流。,5
316,长安豪贵惜春残，争玩街西紫牡丹。别有玉盘承露冷，无人起就月中看。,6
317,唱到阳关第四声。香带轻分。罗带轻分。杏花时节雨纷纷。山绕孤村。水绕孤村。更没心情共酒尊。春衫香满，空有啼痕。一般离思两销魂。马上黄昏。楼上黄昏。,1
318,人人尽说江南好，游人只合江南老。春水碧于天，画船听雨眠。垆边人似月，皓腕凝霜雪。未老莫还乡，还乡须断肠。,2
319,赫赫明明。王命卿士，南仲大祖，大师皇父。整我六师，以脩我戎。既敬既戒，惠此南国。王谓尹氏，命程伯休父，左右陈行。戒我师旅，率彼淮浦，省此徐土。不留不处，三事就绪。赫赫业业，有严天子。王舒保作，匪绍匪游。徐方绎骚，震惊徐方。如雷如霆，徐方震惊。王奋厥武，如震如怒。进厥虎臣，阚如虓虎。铺敦淮濆，仍执丑虏。截彼淮浦，王师之所。王旅啴啴，如飞如翰。如江如汉，如山之苞。如川之流，绵绵翼翼。不测不克，濯征徐国。王犹允塞，徐方既来。徐方既同，天子之功。四方既平，徐方来庭。徐方不回，王曰还归。,3
320,插天翠柳，被何人，推上一轮明月。照我藤床凉似水，飞入瑶台琼阙。雾冷笙箫，风轻环佩，玉锁无人掣。闲云收尽，海光天影相接。谁信有药长生，素娥新链就、飞霜凝雪。打碎珊瑚，争似看、仙桂扶疏横绝。洗尽凡心，满身清露，冷浸萧萧发。明朝尘世，记取休向人说。,6
321,晴川落日初低，惆怅孤舟解携。鸟向平芜远近，人随流水东西。白云千里万里，明月前溪后溪。独恨长沙谪去，江潭春草萋萋。,1
322,谁谓秋月明？蔽之不必一尺翳。谁谓江水清？淆之不必一斗泥。人情旦暮有翻覆，平地倏忽成山溪。君不见桓公相仲父，竖刁终乱齐；秦穆信逢孙，遂违百里奚。赤符天子明见万里外，乃以薏苡为文犀。停婚仆碑何震怒，青天白日生虹蜺。明良际会有如此，而况童角不辨粟与稊。外间皇父中艳妻，马角突兀连牝鸡。以聪为聋狂作圣，颠倒衣裳行蒺藜。屈原怀沙子胥弃，魑魅叫啸风凄凄。梁甫吟，悲以凄。岐山竹实日稀少，凤凰憔悴将安栖！,5
323,独游屡忘归，况此隐沦处。濯发清泠泉，月明不能去。更怜垂纶叟，静若沙上鹭。一论白云心，千里沧州趣。芦中野火尽，浦口秋山曙。叹息分枝禽，何时更相遇？,4
324,饯税巽甫。唐入以处士辟幕府如石、温辈甚多。税君巽甫以命士来淮幕三年矣，略不能挽之以寸。巽甫号安之，如某歉何。临别，赋【沁园春】以饯。水北洛南，未尝无人，不同者时。赖交情兰臭，绸缪相好；宦情云薄，得失何知。夜观论兵，春原吊古，慷慨事功千载期。萧如也，料行囊如水，只有新诗。归兮，归去来兮，我亦办征帆非晚归。正姑苏台畔，米廉酒好；吴松江上，莼嫩鱼肥。我住孤村，相连一水，载月不妨时过之。长亭路，又何须回首，折柳依依。,1
325,雨湿西风水面烟。一巾华发上溪船。帆迎山色来还去，橹破滩痕散复圆。寻浊酒，试吟篇。避人鸥鹭更翩翩。五更犹作钱塘梦，睡觉方知过眼前。,4
326,当年紫禁烟花，相逢恨不知音早。秋风倦客，一杯情话，为君倾倒。回首燕山，月明庭树，两枝乌绕。正情驰魏阙，空书怪事，心胆堕，伤殷浩。祸福无端倚伏，问古今、几人明了。沧浪渔父，归来惊笑，灵均枯槁。邂逅淇南，岁寒独在，故人襟抱。恨黄尘障尺，西山远目，送斜阳鸟。,1
327,凉叶萧萧散雨声，虚堂淅淅掩霜清。黄华自与西风约，白发先从远客生。吟似候虫秋更苦，梦和寒鹊夜频惊。何时石岭关山路，一望家山眼暂明？,2
328,洞庭波浪颭晴天，君山一点凝烟。此中真境属神仙。玉楼珠殿，相映月轮边。万里平湖秋色冷，星辰垂影参然。橘林霜重更红鲜。罗浮山下，有路暗相连。,6
329,亚夫营畔柳濛濛，隋主堤边四路通。攀折赠君还有意，翠眉轻嫩怕春风。,6
330,红蕉隐隐窗纱，朱帘小小人家曲，绿柳匆匆去马。断桥西下，满湖烟雨愁花。,1
331,欲逐将军取右贤，沙场走马向居延。遥知汉使萧关外，愁见孤城落日边。,3
332,野桂香满溪，石莎寒覆水。爱此南涧头，终日潺湲里。,4
333,晚云收，淡天一片琉璃。烂银盘、来从海底，皓色千里澄辉。莹无尘、素娥淡伫，静可数、丹桂参差。玉露初零，金风未凛，一年无似此佳时。露坐久，疏萤时度，乌鹊正南飞。瑶台冷，栏干凭暖，欲下迟迟。念佳人、音尘别后，对此应解相思。最关情、漏声正永，暗断肠、花影偷移。料得来宵，清光未减，阴晴天气又争知。共凝恋、如今别后，还是隔年期。人强健，清尊素影，长愿相随。,6
334,清溪一道穿桃李，演漾绿蒲涵白芷。溪上人家凡几家，落花半落东流水。蹴踘屡过飞鸟上，秋千竞出垂杨里。少年分日作遨游，不用清明兼上巳。,4
335,青颦粲素靥。海国仙人偏耐热。餐尽香风露屑。便万里凌空，肯凭莲叶。盈盈步月。悄似怜、轻去瑶阙。人何在，忆渠痴小，点点爱轻撅。愁绝。旧游轻别。忍重看、锁香金箧。凄凉清夜簟席。杳杳诗魂，真化风蝶。冷香清到骨。梦十里、梅花霁雪。归来也，恹恹心事，自共素娥说。,6
336,素丝带金地，窗间掬飞尘。偷得凤凰钗，门前乞行人。新长青丝发，哑哑言语黠。随人敲铜镜，街头救明月。东家新长儿，与妾同时生。并长两心熟，到大相呼名。,0
337,行尽潇湘到洞庭。楚天阔处数峰青。旗梢不动晚波平。红蓼一湾纹缬乱，白鱼双尾玉刀明。夜凉船影浸疏星。,4
338,丘中有麻，彼留子嗟。彼留子嗟，将其来施施。丘中有麦，彼留子国。彼留子国，将其来食。丘中有李，彼留之子。彼留之子，贻我佩玖。,0
339,过春社了，度帘幕中间，去年尘冷。差池欲住，试入旧巢相并。还相雕梁藻井。又软语、商量不定。飘然快拂花梢，翠尾分开红影。芳径。芹泥雨润。爱贴地争飞，竞夸轻俊。红楼归晚，看足柳昏花暝。应自栖香正稳。便忘了、天涯芳信。愁损翠黛双蛾，日日画阑独凭。,6
340,薰风殿阁樱桃节，碧纱窗下沈檀爇。小扇引微凉，悠悠夏日长。野人知趣甚，不向炎凉问。老圃好栽培，菊花五月开。,6
341,惠远祠前晋溪水，翠叶银花清见底。水上西山如挂屏，郁郁苍苍三十里。中原北门形势雄，想见城阙云烟中。望川亭上阅今古，但有麦浪摇春风。君不见，系舟山头龙角秃，白塔一摧城覆没。薛王出降民不降，屋瓦乱飞如箭镞。汾流决入大夏门，府治移著唐明村。只从巨屏失光彩，河洛几度风烟昏。东阙苍龙西玉虎，金雀觚棱上云雨。不论民居与官府，仙佛所庐余百所。鬼役天才千万古，争教一炬成焦土。至今父老哭向天，死恨河南往来苦。南人鬼巫好禨祥，万夫畚锸开连岗。官街十字改丁字，钉破并州渠亦亡。几时却到承平了，重看官家筑晋阳。,5
342,环滁皆山也。其西南诸峰，林壑尤美，望之蔚然而深秀者，琅琊也。山行六七里，渐闻水声潺潺而泻出于两峰之间者，酿泉也。峰回路转，有亭翼然临于泉上者，醉翁亭也。作亭者谁？山之僧智仙也。名之者谁？太守自谓也。太守与客来饮于此，饮少辄醉，而年又最高，故自号曰醉翁也。醉翁之意不在酒，在乎山水之间也。山水之乐，得之心而寓之酒也。若夫日出而林霏开，云归而岩穴暝，晦明变化者，山间之朝暮也。野芳发而幽香，佳木秀而繁阴，风霜高洁，水落而石出者，山间之四时也。朝而往，暮而归，四时之景不同，而乐亦无穷也。至于负者歌于途，行者休于树，前者呼，后者应，伛偻提携，往来而不绝者，滁人游也。临溪而渔，溪深而鱼肥。酿泉为酒，泉香而酒洌；山肴野蔌，杂然而前陈者，太守宴也。宴酣之乐，非丝非竹，射者中，弈者胜，觥筹交错，起坐而喧哗者，众宾欢也。苍颜白发，颓然乎其间者，太守醉也。已而夕阳在山，人影散乱，太守归而宾客从也。树林阴翳，鸣声上下，游人去而禽鸟乐也。然而禽鸟知山林之乐，而不知人之乐；人知从太守游而乐，而不知太守之乐其乐也。醉能同其乐，醒能述以文者，太守也。太守谓谁？庐陵欧阳修也。,4
343,绿云剪叶，低护黄金屑。占断花中声誉，香与韵、两清洁。胜绝，君听说。是他来处别。试看仙衣犹带，金庭露、玉阶月。,6
344,青门金锁平旦开，城头日出使车回。青门柳枝正堪折，路傍一日几人别。东出青门路不穷，驿楼官树灞陵东。花扑征衣看似绣，云随去马色疑骢。胡姬酒垆日未午，丝绳玉缸酒如乳。灞头落花没马蹄，昨夜微雨花成泥。黄鹂翅湿飞转低，关东尺书醉懒题。须臾望君不可见，扬鞭飞鞚疾如箭。借问使乎何时来，莫作东飞伯劳西飞燕。,1
345,病起萧萧两鬓华，卧看残月上窗纱。豆蔻连梢煎熟水，莫分茶。枕上诗书闲处好，门前风景雨来佳。终日向人多酝藉，木犀花。,4
346,丙午岁，留长沙。登祝融。因得其祠神之曲曰《黄帝盐》、《苏合香》。又于乐工故书中得商调《霓裳曲》十八阕，皆虚谱无辞。按沈氏《乐律》，《霓裳》道调，此乃商调。乐天诗云：“散序六阕”，此特两阕。未知孰是？然音节闲雅，不类今曲：余不暇尽作。作《中序》一阕传于世。余方羁游，感此古音，不自知其辞之怨抑也。亭皋正望极，乱落江莲归未得。多病却无气力，况纨扇渐疏，罗衣初索。流光过隙，叹杏梁、双燕如客。人何在？一帘淡月，仿佛照颜色。幽寂，乱蛩吟壁，动庾信、清愁似织。沉思年少浪迹，笛里关山，柳下坊陌。坠红无信息，漫暗水、涓涓溜碧。飘零久、而今何意，醉卧酒垆侧。,0
347,深秋绝塞谁相忆，木叶萧萧。乡路迢迢。六曲屏山和梦遥。佳时倍惜风光别，不为登高。只觉魂销。南雁归时更寂寥。,3
348,东来万里客，乱定几年归？肠断江城雁，高高向北飞！,2
349,韩信在淮阴，少年相欺凌。屈体若无骨，壮心有所凭。一遭龙颜君，啸咤从此兴。千金答漂母，万古共嗟称。而我竟何为？寒苦坐相仍。长风入短袂，内手如怀冰。故友不相恤，新交宁见矜？摧残槛中虎，羁绁韝上鹰。何时腾风云，搏击申所能？,5
350,不得长相守，青春夭蕣华。旧游今永已，泉路却为家。早知离别切人心，悔作从来恩爱深。黄泉冥寞虽长逝，白日屏帷还重寻。,0
351,小楼寒，夜长帘幕低垂。恨萧萧、无情风雨，夜来揉损琼肌。也不似、贵妃醉脸，也不似、孙寿愁眉。韩令偷香，徐娘傅粉，莫将比拟未新奇。细看取、屈平陶令，风韵正相宜。微风起，清芬酝藉，不减酴醿。渐秋阑、雪清玉瘦，向人无限依依。似愁凝、汉皋解佩，似泪洒、纨扇题诗。朗月清风，浓烟暗雨，天教憔悴度芳姿。纵爱惜、不知从此，留得几多时。人情好，何须更忆，泽畔东篱。,6
352,丁酉岁，吾北征。出自蓟门，历观燕之旧都，其城池霸异，迹已芜没矣。乃慨然仰叹。忆昔乐生、邹子，群贤之游盛矣。因登蓟丘，作七诗以志之。寄终南卢居士。亦有轩辕之遗迹也。北登蓟丘望，求古轩辕台。应龙已不见，牧马空黄埃。尚想广成子，遗迹白云隈。南登碣石阪，遥望黄金台。丘陵尽乔木，昭王安在哉。霸图怅已矣，驱马复归来。王道已沦昧，战国竞贪兵。乐生何感激，仗义下齐城。雄图竟中夭，遗叹寄阿衡。秦王日无道，太子怨亦深。一闻田光义，匕首赠千金。其事虽不立，千载为伤心。自古皆有死，徇义良独稀。奈何燕太子，尚使田生疑。伏剑诚已矣，感我涕沾衣。大运沦三代，天人罕有窥。邹子何寥廓，漫说九瀛垂。兴亡已千载，今也则无推。逢时独为贵，历代非无才。隗君亦何幸，遂起黄金台。,5
